# Constructed from biom file
OTU ID	sample_006A	sample_006B	sample_006C	sample_006X	sample_007A	sample_007B	sample_007C	sample_007X	sample_031A	sample_031B	sample_031C	sample_031X	sample_044A	sample_044B	sample_044C	sample_044X	sample_049A	sample_049B	sample_049C	sample_049X	sample_055A	sample_055B	sample_055C	sample_055X	sample_069A	sample_069B	sample_069C	sample_069X	sample_106A	sample_106B	sample_106C	sample_106X	sample_110A	sample_110B	sample_110C	sample_110X	sample_116A	sample_116B	sample_116C	sample_116X
7d6c0494f792e3a6470f260b4dca2047	0.0	12.0	318.0	0.0	0.0	0.0	10.0	0.0	45.0	0.0	1.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	1597.0	67.0	58.0	10.0	0.0	0.0	0.0	0.0	21.0	14.0	0.0	75.0	5.0	8.0	0.0	10.0	65.0	10.0	2255.0	20.0
22dcf63f84fe1ff1f5418d471528b3a2	3770.0	573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
330e787c4e54c4627a58e1d6bd0ed8b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	4389.0	35.0
ca4ae31f2f3ef4f5da61ab7f9000ec11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4486.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a284e6bb8821108c4fef3a98c155c9b8	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	81.0	27.0	10.0	10.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	5.0	7.0	140.0	4.0	4016.0	11.0	0.0	9.0	0.0
d426b37f752f93943720622fb22d2041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6aea275279d976cdb4aa530f8eab82ce	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	1451.0	1306.0	1194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
ecd7126d905f34996726b8da457e19d2	4242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65e0f219dacb66ff293ab5cb3b091a5b	0.0	0.0	0.0	0.0	339.0	425.0	1069.0	528.0	0.0	0.0	0.0	584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.0	286.0	0.0	532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8bfe31f605311fa7365db87f39f2ea0	0.0	0.0	16.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	3910.0	0.0	0.0	0.0	4.0	0.0	0.0	16.0	0.0	84.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	20.0	0.0	23.0	0.0
0e1851b904e51cafc1aecfa9513c1c11	0.0	0.0	4029.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1f5ac73b84f79085310e5f11039df38e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	803.0	2398.0	215.0	0.0	0.0	3.0	0.0	35.0	108.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.0	0.0	38.0	7.0	0.0	0.0	16.0	0.0	11.0	16.0	0.0	0.0	6.0
833d8109b453e75b1da0fa721c636c73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4018.0	0.0	0.0	0.0
3461852e9683202ea14ae34b5345f91b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	625.0	264.0	153.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	13.0	326.0	0.0	15.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	858.0	1665.0
eaa113d70edd016d70187c12d3a126a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79767f820fea1a8b2ac0f7106587184c	0.0	0.0	3877.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65b53397f5c468daaa253e8c2799246a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	1.0	0.0
ac553abcaf1c759b4c875fe25a6f26ca	0.0	0.0	3726.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce9f0fbf5b391a78eef1d51d46271721	0.0	0.0	7.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3149.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	431.0	0.0	0.0	0.0	0.0	0.0
f2f2e0924261c353e832d8328f31e001	0.0	0.0	3038.0	11.0	2.0	0.0	425.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	33.0	43.0	4.0
87dc3f20b7997a6eaeb5da6c4a04dfe0	0.0	0.0	86.0	52.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	18.0	10.0	0.0	0.0	1.0	23.0	0.0	23.0	4.0	0.0	0.0	6.0	2.0	640.0	99.0	0.0	0.0	577.0	2011.0	64.0
7afe6c81e4d42769aa9cd6c62ffb5e46	0.0	0.0	0.0	11.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	2485.0	0.0	7.0	0.0	2.0	0.0	0.0	1.0	223.0	0.0	5.0	0.0	25.0	0.0	0.0	639.0	147.0
