Feature ID	Taxon	Confidence
5b2a396b01c94958b8fcad261e58a7d7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Coryneliales;f__Coryneliaceae;g__unidentified;s__unidentified	0.9998693144255864
8022b261088bc96ba8c35ce3ca803f4e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Pseudocoleophoma;s__Pseudocoleophoma_polygonicola	0.9980651422800929
ffc8af69ac8522f6f8f5f21677b71b09	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_radicis	0.9991658576622425
064b0eea02c83c5ec470340dc802408a	k__Fungi;p__Ascomycota	0.9523415570790947
b5082d4c7c59b0a148e47cd052089c67	k__Fungi	1.0000000000000013
3252d8b89cd276fb32cd799dc400d434	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__Lactifluus_gymnocarpus	0.9999999985157473
3d8033eae660f97b5c1a54533912a265	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.7195322295998209
c497c6c65cbe86535cdfbb52c901549b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9019449427718975
f6c11d7736908f83d2c29a6fb6e61015	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Amylostereaceae;g__Amylostereum;s__Amylostereum_chailletii	0.8482430196659404
e3a69d0ff33f55d77aea0cabdadcb072	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.9980172411595564
fc757556bde44dba0893fc8f0bdae9d4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_carneum	0.9999011484852224
66bca2f8cd327a71718941e89439deab	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Botryobasidiaceae;g__Botryobasidium;s__Botryobasidium_candicans	0.9984498367607427
e7f034f58e39d2d2be6f9c1982904677	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.835575147530886
f34ddd34a30aa2b6f3c0fb9f05ace56f	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9809017120584839
079326de2dbade409bfcf4c954015b5a	k__Fungi	0.9999999999999876
2822503512eff5b47239937241562858	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.9390918744338868
e5fed9377bc6250481cacbdd31addc09	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Peniophorella;s__Peniophorella_guttulifera	0.974199328668362
279460b6c73f02e0ea1c68e1d6c55cb8	k__Fungi	1.0000000000000129
174bf1a79d8c64f204b3f2e8e68c4921	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Farlowiella;s__Farlowiella_carmichaeliana	0.999409249886136
13d284d5300b2fbe3a2ca7eda6bfc983	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__unidentified	0.9996639521879841
9747c1644ed03b8cf80622ed3277dc57	k__Fungi	0.9999999999999865
df54a2296845665308dbc9a9594fc008	k__Fungi	0.9999999999999993
8824a9ebad1bfe0192152a5b7df5eea5	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Exobasidiaceae;g__Exobasidium;s__Exobasidium_maculosum	0.9995241110544099
088d070fefd44770c9367a16573af7de	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9493665482160896
be2c157be075697cf7d6c323f9aa88fe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Acrodontium;s__Acrodontium_virellum	0.9999812092013307
957bcd20efaa836332125bc1cd4aa2e9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.7183653006677977
26b12e02e6135689343ed2d0d478f206	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Trapeliales;f__Trapeliaceae;g__Placynthiella;s__Placynthiella_dasaea	0.9999520386004271
2c88b711968e4b635050e5fa248c52a5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9097638208364996
1efa6d63f6322eec3a5a4659143d1a20	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__unidentified	0.7903134945446113
f7a621c866ba9f611ce8ada1d4f0ce16	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymyces;s__Dacrymyces_fennicus	0.9999922135771325
b5b58fd045d1cacd381c97b68d74b7a9	k__Fungi	1.000000000000004
5d362c8e8011ae843149603f6756c5f7	k__Fungi	1.000000000000011
b78a0243806ea2624eb5ace4485fd735	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_dryadum	0.9999833299762384
1579c1292724c2c92b1c205116a95814	k__Fungi;p__Olpidiomycota;c__GS18;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9999999550746007
c09be01583d28d48a6e7571c1e0b1470	k__Fungi	1.0000000000000093
2832f1a86f0d1e1e0c4b45de4c0c358a	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__GS22;f__unidentified;g__unidentified;s__unidentified	0.9997184869123357
4d8b6282a9e58bd881aa971a84edb315	k__Fungi	1.0000000000000067
dbf47f43ceb2a54a10daf2b4e815c001	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9985804240652872
1392c43c2a517d36d706221b1f3fc3b1	k__Fungi	0.9999999999999856
97f3e8154098d8cb6d0771bd7d0514ba	k__Fungi;p__Ascomycota	0.8831126184174417
05e9c5b265dcd773815e8176ee7f49a6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Drechmeria;s__Drechmeria_zeospora	0.7718336637220078
75007f605151baf62b36fa94701006d0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora	0.921985621516925
dfcc71c339f2baf6c224f7b72398d440	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Pleurophoma;s__unidentified	0.9988787605728512
17fe1a629dc5a12667a88d35dca9a181	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala	0.9690939654999506
fa0c34c4c690ed77d73b006771b3e814	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerochaete;s__Phanerochaete_laevis	0.8304125192736325
b54082d8774f0f7f24d5a249057dc2a1	k__Fungi	1.0000000000000036
d0946b2d883819758940a8548958d7af	k__Fungi	1.000000000000003
3a70a57c64ab37fcc5a0cd811ed75833	k__Fungi;p__Ascomycota	0.8020818624048637
ee558400190c1fdf982e0ec633d12f50	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_carpini	0.9999642487836121
52656c4fbb4e57dbda07d06592a3062f	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Ostropales_fam_Incertae_sedis;g__Mulderomyces;s__Mulderomyces_natalis	0.9988907023368577
a1560e872a1909efddeff0913f186bcc	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tricladiaceae;g__Tricladium;s__Tricladium_angustum	0.9999999992572981
c052db53af2b85da09d72a2897aed5b1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	0.999999873276999
1c81cc2ae4d50eca214c7f3a9eb1e6ae	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Buckleyzymaceae;g__Buckleyzyma;s__Buckleyzyma_aurantiaca	0.8362869270374882
b846dc193e1d392a344c757d59bdc575	k__Fungi	1.0000000000000049
dd47c14cb9b5a9cd4d91bec65e4970a8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.7344238809676684
f9f32d31f549899efdf276678556b45d	k__Fungi	0.9999999999999974
ada4f2990c2057b258dc7d4e584099ae	k__Fungi;p__Ascomycota	0.7606042806771001
e7efb0c7d567c0a47c657b65366baa83	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.7376448885517615
461db3e5ee6402ae311bb0c9a030e057	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8222024666175369
0cc03288bb956be2b33de696105bb5d5	k__Fungi;p__Basidiomycota	0.7476368083916803
e9dc409c6bc82fc2e0a795658c4174da	k__Fungi	0.999999999999997
3ff9b45074c43d1cb252ef6c866060e7	k__Fungi	0.9999999999999933
2752aef1cc6e1aaec22e7914d9fd3c47	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__unidentified	0.9535906084397517
538d2b8a8b61bd18c83ba9a5f504c7be	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.9681951966642609
2bcafe0358590b4b40993637ea9092ed	k__Fungi	0.9999999999999893
663120c2661062b8aea03db393b938b9	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7375420857618563
9fefd167f437c6ab8a4cdc7c1980e050	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Exidiopsis;s__Exidiopsis_calcea	0.9999999730087555
9452c2c3a40880dbba0cb7f2334787e8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Dictyolus;s__unidentified	0.9999995564132422
ce623936d30627a485fc715ff96415a3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Steccherinum;s__Steccherinum_ochraceum	0.9999984178276276
4a6c98156852194b637e67caae0a82f8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_moniliae	0.9944855036693308
ab5d5477f47da8ebc2158578cff7180c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	0.9999607461690042
2f64e84e4e8d4b07adb4c9ee503fd154	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Rhizidium;s__Rhizidium_phycophilum	0.9945696721103495
d850a778303deb7e808f85141d6342c0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon	0.763482376888067
2f666b0bce3f0823a142835321fa572a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_oregonensis	0.9123344058600246
9fd68dd698e6ce81ddecc3f4631a0808	k__Fungi;p__Ascomycota	0.7691490850615021
5a03a81795a09d591a6c322bb543aeba	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Epibryaceae;g__Epibryon;s__Epibryon_interlamellare	0.9835656599601109
c1bf491a122ced41bafeb1f309fd4718	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__unidentified	0.9281999452193291
be90e456ed51563d449b104633531364	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Blastobotrys;s__Blastobotrys_indianensis	0.9999998951045852
f11a949a10dab6bd576d80c0e169dd3b	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Calocera;s__Calocera_cornea	0.999991754493154
7ebfd5f917e189c3c94ac7be1ad32963	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__unidentified	0.9993455829907614
e2ecfe6a64f9c97a8b196b058ba04cce	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.8652825687603847
60c63e3e1ad2e88920804c16d2d09f8a	k__Fungi	0.9999999999999921
2b1697904b49e09cbf6add74f3e14972	k__Fungi	0.9999999999999906
d1e10f6e00968ed4bab7216055a47424	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Haptocillium;s__unidentified	0.8142038381472397
838dbfac30690c4256cd3f369e665cc4	k__Fungi;p__Ascomycota	0.8890413679225501
3b70eede204fa65764d4b947e862d64a	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9997621961960956
75140e688fabdd21b577d6a65152cfe0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena;s__Mycena_hiemalis	0.9998083831002151
4205562bf665873a3b60b7251eda8693	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_bonariae	0.7984471460333166
cd8fadae612170b4558619f9a6e60b72	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Plenodomus;s__Plenodomus_biglobosus	0.999988313555438
8db7270a0469e4acbe748bc700961864	k__Fungi	0.9999999999999882
47c2b722784ddb7c006a2982bb6f1052	k__Fungi	0.9999999999999962
7dcda379988ed9550683035c1cce784d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Claussenomyces;s__Claussenomyces_atrovirens	0.7152279550817336
1db8277c8d5b1d26d96f857c10773d7f	k__Fungi	1.0000000000000073
18966b6bad2a2d9bde97f476b4b86800	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cercospora	0.9999526312526531
488c5c2b5356c9de402383a081510103	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria	0.9999730913015559
79c3ad5dbe7b545df2b21e9671e60893	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_glabripes	0.934660777432357
83da5786532ed87e6593ae485a51c1ed	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_homothallica	0.7918806371970467
17c62bd592e39b87005dab5f3006bba9	k__Fungi	1.0000000000000142
6cc973aaa28a70f5648a7608b5030998	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces_hansenii	0.839724464667956
9b37e4578309efa1f5b34d47919be377	k__Fungi	1.0000000000000144
c76733fcb1ff29f08ec758027dd43d8a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__unidentified	0.9992218503362199
3b5014a5766b814a83824bf64a81f6d8	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.7312736576742331
b8af1c726cb0592b5335558e50f2e375	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Hypoxylon	0.9999996492386429
8ff4ff7913b7abe679abc47c88eda1dd	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Ruineniaceae;g__Ruinenia;s__Ruinenia_rubra	0.9998367510484247
a97ee378c882a7bfbefa8824ed347cae	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_tenebricosa	0.8856667850643438
